classlabel,Height_mean,Height_std,Height_min,Height_max,Height_median,Height_range,Height_rate_mean,Height_rate_std,Resultant_acceleration_mean,Resultant_acceleration_std,Resultant_acceleration_min,Resultant_acceleration_max,Resultant_acceleration_median,Resultant_acceleration_range,Resultant_acceleration_rate_mean,Resultant_acceleration_rate_std,Resultant_velocity_mean,Resultant_velocity_std,Resultant_velocity_min,Resultant_velocity_max,Resultant_velocity_median,Resultant_velocity_range,Resultant_velocity_rate_mean,Resultant_velocity_rate_std,AGC_mean,AGC_std,AGC_min,AGC_max,AGC_median,AGC_range,AGC_rate_mean,AGC_rate_std
7,2025.5454,23.37556871693179,1991.88,2080.28,2022.205,88.40000000000009,1.804081632653063,6.4831634122603425,0.57284,0.1448559781300033,0.252,0.867,0.552,0.615,-0.012551020408163267,0.1474604147814938,1074.1558,30.588874584724422,1020.42,1122.98,1073.08,102.56000000000006,2.093061224489797,1.0352367452426443,47.94,1.3770983988081609,46,50,48.0,4,-0.08163265306122448,1.9778026840139948
7,2081.2504,43.83230297212321,2018.86,2162.84,2078.74,143.98000000000025,2.7024489795918383,6.41372206578935,0.38968,0.15928771955175955,0.1,0.772,0.388,0.672,-0.0033673469387755115,0.14206705715856846,1122.1572,25.81324544027737,1074.24,1164.6,1123.25,90.3599999999999,1.8124489795918357,1.3116985881567704,47.88,1.3804347141389919,46,50,48.0,4,0.02040816326530612,1.9845299234519538
7,2141.7628,29.21471732124068,2077.79,2175.46,2152.3450000000003,97.67000000000007,1.3704081632652987,6.339419904956766,0.2663,0.11087294530226931,0.1,0.52,0.2635,0.42000000000000004,-0.001959183673469384,0.14891511884204967,1164.871,25.805706365065838,1123.52,1213.36,1164.155,89.83999999999992,1.8030612244897941,1.3362912490823329,48.08,1.3392535234226564,46,50,48.0,4,0.08163265306122448,1.747730127837277
7,2161.2862000000005,9.087384197886653,2144.3,2175.46,2161.4049999999997,31.159999999999854,-0.5373469387755088,6.5932073194451,0.29214,0.10977613766206205,0.1,0.584,0.2955,0.484,6.122448979591842e-05,0.1405129681230367,1210.1406000000002,28.15130216597449,1163.71,1256.89,1212.7849999999999,93.18000000000006,1.8800000000000023,1.0967893775814563,48.06,1.6420718620084809,46,50,48.0,4,0.061224489795918366,2.4109288858158955
7,2154.5788000000002,15.464400491451316,2127.75,2192.37,2153.89,64.61999999999989,0.48653061224489164,6.987779581065226,0.43984000000000006,0.14672196290944312,0.18,0.797,0.429,0.617,0.012591836734693879,0.14552689889057635,1260.6776000000002,30.31265310460303,1212.21,1312.12,1258.245,99.90999999999985,2.038979591836732,0.9972538720395093,48.1,1.7,46,50,48.5,4,0.061224489795918366,2.5347234544266675
7,2160.0494,19.225631787798292,2127.75,2192.37,2161.035,64.61999999999989,1.0146938775510257,6.6724046707287075,0.60746,0.1278236613464033,0.34,0.881,0.6065,0.5409999999999999,0.007408163265306122,0.15102505784347975,1314.2741999999998,31.58757446148723,1259.6,1367.12,1313.02,107.51999999999998,2.194285714285714,0.9065048374984824,48.24,1.4907716122867378,46,50,49.0,4,0.02040816326530612,2.0651609209262887
7,2199.71,36.43214855042176,2147.99,2268.34,2189.7250000000004,120.35000000000036,1.6036734693877537,6.377346928979298,0.6889400000000001,0.09817991851697576,0.514,0.881,0.6910000000000001,0.367,0.0008571428571428557,0.13522724637906855,1365.8963999999999,28.623726644865794,1313.92,1409.76,1367.935,95.83999999999992,1.9559183673469371,1.1985431945718257,48.14,1.4143549766589718,46,50,48.0,4,-0.04081632653061224,1.9161950358049802
7,2253.6416,29.584862166993425,2185.51,2292.88,2265.85,107.36999999999989,1.9851020408163262,5.8358306064465815,0.59954,0.15353425806640028,0.271,0.846,0.6025,0.575,-0.0013673469387755102,0.13131822912727895,1413.1556,27.072749410431154,1368.75,1461.39,1410.76,92.6400000000001,1.8906122448979612,1.3474153764094845,47.88,1.3362634470792052,46,50,48.0,4,-0.02040816326530612,1.7784399942068851
7,2272.4538000000002,15.003868819741141,2241.04,2308.65,2271.2799999999997,67.61000000000013,-0.460408163265305,6.410999463353367,0.42312000000000005,0.15628213461557275,0.123,0.719,0.447,0.596,-0.002224489795918366,0.16486150839801966,1456.9758000000002,26.063952738600477,1411.76,1499.62,1459.715,87.8599999999999,1.7930612244897939,1.3983404217239375,47.88,1.3059862173851606,46,50,48.0,4,0.04081632653061224,1.7256667882946697
7,2269.4611999999997,15.135487787316293,2241.04,2308.65,2266.855,67.61000000000013,-0.04938775510203302,7.097383366112115,0.28788,0.1389170457503326,0.1,0.562,0.258,0.4620000000000001,-0.002285714285714289,0.14932706194314352,1502.7786,28.605108845099693,1458.45,1551.42,1501.1799999999998,92.97000000000003,1.8120408163265345,1.3367474683919915,48.08,1.3392535234226564,46,50,48.0,4,-0.04081632653061224,1.8621819950237377
7,2273.8958,9.974995757392605,2251.91,2289.28,2276.4700000000003,37.370000000000346,0.6079591836734687,6.386554108914294,0.28656,0.12525448654639082,0.1,0.575,0.272,0.475,0.004081632653061224,0.12951539767174072,1548.0146,24.84780724410103,1502.74,1590.66,1550.385,87.92000000000007,1.7942857142857158,1.1291119862755166,48.06,1.332816566523691,46,50,48.0,4,0.0,1.7612611437054218
7,2289.8192,15.668894516206333,2256.33,2318.21,2287.87,61.88000000000011,0.3965306122449039,6.3156066979625285,0.43672,0.15960125814040438,0.135,0.784,0.418,0.649,0.0093265306122449,0.13392525904553004,1594.7644,29.67916165662367,1548.57,1644.45,1591.8899999999999,95.88000000000011,1.9567346938775532,0.9769306113581606,48.0,1.2806248474865698,46,50,48.0,4,0.02040816326530612,1.708201057782986
7,2317.8528,18.71073724255675,2283.5,2362.41,2315.9750000000004,78.90999999999985,1.6104081632653031,6.451495304976781,0.60504,0.14924663614299652,0.279,0.865,0.619,0.586,0.007408163265306122,0.14274723177091406,1647.4282,30.403641932505394,1593.12,1697.39,1645.905,104.27000000000021,2.1279591836734735,0.9315074015542741,47.86,1.2650691680694777,46,50,48.0,4,0.0,1.7842851423995423
7,2354.1396,24.87596968642628,2310.6,2391.56,2353.915,80.96000000000004,1.6036734693877537,6.296773288960078,0.66606,0.11404322163109913,0.472,0.869,0.647,0.397,0.0022040816326530633,0.1724328889969372,1699.11,29.2815625949163,1647.36,1749.9,1698.585,102.54000000000019,2.092653061224494,0.8751041349350519,47.9,1.4177446878757827,46,50,48.0,4,0.061224489795918366,2.1891025396714903
7,2379.0802000000003,10.70639724463837,2349.75,2396.33,2380.64,46.57999999999993,-0.01591836734693358,6.800149733755784,0.58186,0.1364381193068858,0.258,0.869,0.5845,0.611,-0.011469387755102037,0.146080925578915,1749.8441999999998,29.348414273347046,1699.78,1800.76,1750.66,100.98000000000002,2.0608163265306128,0.9247742950992517,48.1,1.4317821063276355,46,50,48.5,4,0.04081632653061224,2.2035146663073073
7,2358.7542,26.242588446264225,2311.27,2396.33,2363.4,85.05999999999995,-1.0820408163265303,6.821853533387173,0.4097799999999999,0.15364182893990816,0.1,0.792,0.4145,0.6920000000000001,-0.011959183673469391,0.12802789223903652,1799.7712000000001,28.436536542975816,1751.42,1847.57,1800.395,96.14999999999986,1.962244897959181,1.1788445835944112,48.3,1.4317821063276353,46,50,49.0,4,0.08163265306122448,1.914890466243249
7,2329.5376,12.151130080778492,2306.11,2359.75,2326.9700000000003,53.63999999999987,-0.7614285714285703,6.63064037908368,0.27162000000000003,0.11232985177591928,0.1,0.493,0.2715,0.393,0.000755102040816326,0.14862698557568918,1849.0480000000002,28.503040890403263,1800.03,1894.61,1849.0749999999998,94.57999999999993,1.9302040816326516,1.1895677311200588,48.12,1.5184202316881845,46,50,48.0,4,0.04081632653061224,2.1942334784841817
7,2334.2718000000004,29.013982607701408,2287.69,2400.05,2325.3199999999997,112.36000000000013,1.5191836734693889,7.281626818886688,0.28964,0.1198053020529559,0.1,0.496,0.308,0.396,0.007306122448979593,0.13908185874478157,1896.3338000000003,25.638577253038036,1850.58,1939.51,1895.33,88.93000000000006,1.8148979591836747,1.2239566526421313,47.76,1.4636939570825591,46,50,48.0,4,0.0,2.2038926600773587
7,2398.031,62.66954237107528,2287.69,2486.05,2400.075,198.36000000000013,3.124693877551023,6.893072861773482,0.42828000000000005,0.1440508299177759,0.1,0.792,0.441,0.6920000000000001,0.004653061224489795,0.1445843516274388,1942.5882000000004,27.091901645325674,1896.05,1989.92,1940.45,93.87000000000012,1.9157142857142881,1.289742894802647,47.68,1.4204224723651762,46,50,47.0,4,0.04081632653061224,2.0991658564283737
7,2472.0638,28.460172022670587,2400.1,2511.45,2478.36,111.34999999999991,2.0763265306122496,6.8297962720617065,0.61432,0.15425555938117758,0.29,0.919,0.605,0.629,0.005265306122448979,0.15450708662305113,1991.6226000000001,28.810480926912692,1941.39,2041.03,1991.4050000000002,99.63999999999987,2.0334693877550993,1.1632827424400303,47.84,1.4333178293735134,46,50,48.0,4,-0.061224489795918366,2.244341303897391
7,2499.3583999999996,11.552948776827476,2468.85,2519.31,2501.615,50.460000000000036,0.46061224489795327,6.616709030981065,0.6977,0.1208794854390107,0.478,0.919,0.7255,0.44100000000000006,0.0030612244897959186,0.16121925850464125,2039.0474000000002,26.121717999396576,1992.89,2082.17,2040.75,89.27999999999997,1.7963265306122398,1.2261748949353273,47.9,1.4035668847618201,46,50,48.0,4,0.02040816326530612,2.2631907755343943
7,2511.4426000000003,13.430572558159986,2484.85,2541.88,2507.99,57.0300000000002,0.6099999999999974,6.641995028542533,0.5839799999999999,0.1558386973764861,0.295,0.888,0.5665,0.593,-0.00863265306122449,0.15422600615523285,2083.6952,26.0677459125257,2040.47,2129.13,2082.715,88.66000000000008,1.8093877551020425,1.155786521075212,47.74,1.3388054376943648,46,50,48.0,4,-0.02040816326530612,2.0151446589930098
7,2556.2762,52.40576906753685,2484.85,2658.88,2531.24,174.0300000000002,3.1785714285714284,7.502245650198266,0.39403999999999995,0.1488554950278961,0.101,0.744,0.389,0.643,-0.005,0.16149341302040648,2129.7748,28.384112192562927,2083.26,2183.94,2127.315,100.67999999999984,2.054693877551017,1.1407106664954236,47.98,1.3489254983133798,46,50,48.0,4,-0.04081632653061224,1.9790657832490868
7,2634.9531999999995,52.262487137142635,2521.83,2703.02,2649.6400000000003,181.19000000000005,3.5622448979591783,6.833038964549062,0.27399999999999997,0.12042557867828578,0.1,0.504,0.2515,0.404,-0.002244897959183673,0.16899408643345892,2183.1774,34.147583153716724,2126.11,2240.1,2185.5150000000003,113.98999999999978,2.282040816326525,0.8254818743404582,48.24,1.335065541462291,46,50,49.0,4,-0.04081632653061224,1.88397304536233
7,2711.7804000000006,41.27634973977229,2643.85,2769.03,2707.49,125.18000000000029,1.92081632653061,6.768756204658351,0.28154,0.13869624508255443,0.1,0.611,0.2425,0.511,0.007836734693877552,0.14875131238505612,2236.7580000000003,28.38376169573017,2187.09,2285.95,2238.85,98.85999999999967,2.0175510204081566,1.0450613312970736,48.2,1.3266499161421599,46,50,48.0,4,0.02040816326530612,1.7436742337382716
7,2755.0204,11.919111201763343,2711.96,2773.12,2757.72,61.159999999999854,0.5051020408163265,7.232467364133829,0.4281400000000001,0.17787557561396675,0.1,0.756,0.435,0.656,0.005693877551020409,0.17386227297063508,2287.4451999999997,30.997796904941488,2238.66,2340.29,2287.21,101.63000000000011,2.0740816326530633,0.9330483688653165,48.06,1.3177253128023307,46,50,48.0,4,-0.02040816326530612,1.9218379374683352
7,2757.5784,10.676886504969486,2732.36,2773.54,2759.6000000000004,41.179999999999836,0.4359183673469414,6.52115675176505,0.6047,0.14276431626985786,0.29,0.916,0.6154999999999999,0.6260000000000001,0.00736734693877551,0.15965072769062139,2338.9004,28.0294213254573,2288.47,2379.31,2341.705,90.84000000000015,1.853877551020411,0.9259254969070565,48.0,1.3856406460551018,46,50,48.0,4,0.0,2.1759351731039738
7,2765.3091999999997,16.20599380969893,2732.36,2801.31,2766.325,68.94999999999982,1.1944897959183713,6.011237117138793,0.6524,0.11307165869482945,0.445,0.916,0.636,0.47100000000000003,0.0025510204081632642,0.12040222745659562,2385.5102,25.724813584552976,2343.12,2433.96,2380.14,90.84000000000015,1.853877551020411,1.0506845510535732,48.14,1.4143549766589718,46,50,48.0,4,0.02040816326530612,2.1236260472373165
7,2800.4788,32.52755604960198,2753.05,2880.34,2795.475,127.28999999999996,2.014693877551016,6.578255181491506,0.58124,0.10716054497808417,0.312,0.817,0.5725,0.5049999999999999,-0.004857142857142856,0.11577670274264673,2431.9966,28.850809874941106,2380.97,2483.01,2432.545,102.04000000000042,2.0824489795918453,1.0241183975961545,48.36,1.4527215837867902,46,50,49.0,4,0.0,2.166535841157586
7,2870.7072,52.86139563197326,2789.68,2956.11,2875.5699999999997,166.4300000000003,3.2430612244898023,6.54907072519444,0.42364,0.15615706964463696,0.102,0.656,0.4505,0.554,-0.0059591836734693895,0.1737369533123923,2484.6262,32.27771248958019,2431.77,2538.56,2483.79,106.78999999999996,2.17938775510204,0.668856496500769,48.16,1.5666524822052912,46,50,48.0,4,0.0,2.2406267344797315
7,2948.1678,40.202204929083194,2865.48,3012.32,2951.285,146.84000000000015,2.538979591836732,6.437925653024382,0.26344,0.12671655929672332,0.1,0.576,0.2225,0.476,0.0015306122448979589,0.17737923192987762,2537.7592,29.016184576198135,2484.57,2586.67,2540.06,102.09999999999991,2.083673469387753,0.8962112858516826,47.88,1.478377489006106,46,50,47.0,4,0.02040816326530612,2.2721903117904945
7,2970.7776,25.032955763153527,2924.42,3012.32,2974.5600000000004,87.90000000000009,-0.44408163265306566,7.030642238021371,0.27126,0.12934679122421244,0.1,0.525,0.2535,0.42500000000000004,0.006469387755102037,0.16417189871654828,2588.389,28.769960184192154,2541.56,2630.63,2587.5699999999997,89.07000000000016,1.8177551020408196,1.2792907239370952,47.94,1.4752626884728024,46,50,47.5,4,0.02040816326530612,2.1522631270587307
7,2939.3644,29.5243055911566,2888.29,2997.21,2933.075,108.92000000000007,-0.9728571428571443,7.484367654229243,0.43732,0.16424815858937353,0.1,0.743,0.458,0.643,0.003551020408163265,0.16912452376806592,2635.3412,24.80047972439241,2588.47,2677.91,2631.955,89.44000000000005,1.8253061224489806,1.496893520732726,48.02,1.6551737068960466,46,50,48.0,4,0.061224489795918366,2.1132059333986524
7,2946.5846,33.3059460282995,2888.29,3002.96,2943.545,114.67000000000007,1.540204081632649,7.163422249574383,0.6106599999999999,0.1353169036004002,0.231,0.901,0.616,0.67,0.010448979591836733,0.15722388316580363,2681.8738,28.392924674291663,2633.28,2724.16,2679.085,90.87999999999965,1.8546938775510133,1.481131809428668,48.14,1.5232859219463692,46,50,48.0,4,-0.02040816326530612,2.0848314757750424
7,3007.5636,39.37891627559094,2945.37,3090.44,3002.8450000000003,145.07000000000016,2.8867346938775564,6.879772002556728,0.6945999999999999,0.11067122480572807,0.461,0.901,0.688,0.44,-0.002836734693877549,0.15916277727839015,2728.583,25.304178726052307,2680.26,2772.12,2725.49,91.85999999999967,1.8746938775510138,1.2238732461393087,48.08,1.3833293172632464,46,50,48.0,4,0.02040816326530612,2.208423538925516
7,3073.4876,40.280779464156346,3001.61,3123.08,3085.615,121.4699999999998,2.181428571428569,6.685633699148018,0.63154,0.1404188320703459,0.304,0.878,0.623,0.5740000000000001,-0.006693877551020407,0.15928836693263773,2776.9188,30.54504736548955,2726.82,2828.42,2773.705,101.59999999999991,2.0734693877551003,1.0015509422286373,47.82,1.4654692081377896,46,50,48.0,4,-0.02040816326530612,2.113994148992418
7,3102.4240000000004,9.68962187084717,3082.5,3123.08,3103.165,40.57999999999993,0.49775510204081375,6.302757176161708,0.42294000000000004,0.18393416322151793,0.1,0.791,0.4465,0.6910000000000001,-0.010612244897959179,0.15422827188963276,2829.8122,30.314907902878435,2775.29,2881.28,2829.46,105.99000000000024,2.163061224489801,0.9319963302056301,48.02,1.4898322053170956,46,50,48.0,4,0.0,1.927248223318863
7,3110.5842,14.862482846415688,3088.08,3134.55,3109.825,46.470000000000255,0.3544897959183651,6.899609885814342,0.26726000000000005,0.12091928051390316,0.1,0.521,0.2655,0.42100000000000004,-0.0006122448979591819,0.13375820651177311,2882.3688,30.29349947695052,2830.5,2930.58,2882.87,100.07999999999993,2.0314285714285707,0.9494122779221594,48.16,1.4051334456200237,46,50,48.0,4,-0.02040816326530612,1.8570307209922163
7,3125.9156,10.842659297423289,3099.82,3149.42,3124.875,49.59999999999991,0.5059183673469381,7.111883391977914,0.26274,0.11505125988010735,0.1,0.495,0.27749999999999997,0.395,0.0039387755102040815,0.17357341658629472,2933.9822,29.396418985311797,2884.46,2986.52,2931.49,102.05999999999995,2.082857142857142,0.7839851102292654,48.14,1.3116401945655676,46,50,48.0,4,0.02040816326530612,1.6349473675403863
7,3152.4775999999997,30.934578617462993,3099.82,3211.55,3146.51,111.73000000000002,1.8451020408163328,6.889291934366997,0.39138,0.1728917453205907,0.1,0.717,0.3795,0.617,0.0066122448979591825,0.180235426122764,2981.2964,26.31718486160704,2932.4,3026.43,2987.2200000000003,94.02999999999975,1.9189795918367294,1.044980704631866,48.18,1.3370115930686612,46,50,48.0,4,-0.08163265306122448,2.097975065452473
7,3217.9587999999994,45.686738103742975,3146.29,3289.42,3210.855,143.1300000000001,2.5657142857142907,6.956625677462197,0.58512,0.15806842062853668,0.269,0.871,0.5974999999999999,0.602,0.00679591836734694,0.1544192516801669,3027.3941999999997,27.686343065851112,2987.92,3074.55,3025.825,86.63000000000011,1.7551020408163265,1.2862286628983286,47.94,1.4616429112474771,46,50,48.0,4,0.04081632653061224,2.3295719469593497
7,3268.171,17.03008270678682,3210.15,3289.83,3273.485,79.67999999999984,1.1297959183673496,7.053112929704633,0.6936199999999999,0.11608994616244768,0.496,0.886,0.6715,0.39,0.004489795918367346,0.1495240233853614,3074.3797999999997,27.472785187526945,3025.22,3121.19,3075.495,95.97000000000025,1.9585714285714337,1.0426829600133085,47.84,1.3617635624439361,46,50,48.0,4,-0.061224489795918366,2.103526322730633
7,3275.792,6.572708117663505,3259.31,3289.83,3275.6,30.519999999999982,0.14265306122448534,6.2205042040900755,0.6316,0.15370751445521458,0.281,0.886,0.6625000000000001,0.605,-0.0009591836734693863,0.13446643753674523,3122.0447999999997,27.882702468735005,3076.44,3168.05,3122.69,91.61000000000013,1.8695918367346964,1.175682101943973,47.82,1.160861748874516,46,50,48.0,4,-0.02040816326530612,1.7553393289997694
7,3281.1974,11.057479244384794,3259.31,3305.08,3279.915,45.76999999999998,0.7906122448979547,6.439089937016961,0.42864,0.18707001470037896,0.121,0.757,0.4255,0.636,-0.009244897959183672,0.11987689784622592,3168.0104000000006,24.394873310595404,3124.19,3206.51,3169.45,82.32000000000016,1.6800000000000033,1.2664863817278211,48.06,1.3915459029439166,46,50,48.0,4,0.0,1.958758457257441
7,3291.2339999999995,15.729286697113796,3263.85,3333.5,3290.82,69.65000000000009,1.2536734693877611,7.331857713160492,0.26204,0.1246381899740204,0.1,0.571,0.2425,0.471,-0.007653061224489794,0.10879104686684471,3211.1794000000004,25.004863639700176,3170.85,3258.61,3208.105,87.76000000000022,1.7910204081632697,1.1535893318344377,48.2,1.5491933384829668,46,50,48.0,4,-0.04081632653061224,2.221960741708239
7,3327.7583999999997,41.579622526425155,3263.85,3405.49,3322.215,141.63999999999987,2.127346938775515,7.503561814234703,0.25468,0.1066042100481965,0.1,0.473,0.253,0.373,0.0015306122448979652,0.12681468112409047,3259.5581999999995,30.46384320403451,3209.7,3312.27,3259.9,102.57000000000016,2.0932653061224524,0.805071647857545,47.84,1.5538339679644027,46,50,47.5,4,0.0,2.2223355980148636
7,3388.8877999999995,34.64815136713645,3315.86,3431.09,3401.6800000000003,115.23000000000002,1.823265306122452,6.681148437193751,0.40168,0.16773973172745923,0.1,0.758,0.40549999999999997,0.658,0.013428571428571432,0.14432969626687986,3312.2162,30.357222065926894,3261.19,3364.81,3313.26,103.61999999999989,2.114693877551018,0.7582420647379127,47.68,1.4620533505997653,46,50,47.0,4,0.0,2.249716535431946
7,3424.1706,14.082976448180286,3393.2,3454.03,3425.1549999999997,60.83000000000038,0.42204081632653656,6.6774093655450715,0.59056,0.15222643134488834,0.229,0.841,0.592,0.612,0.002938775510204082,0.13984472557794236,3366.6391999999996,32.55763252080841,3314.25,3421.59,3366.35,107.34000000000015,2.190612244897962,0.7787336873209261,47.82,1.351887569289695,46,50,48.0,4,-0.04081632653061224,1.979065783249087
7,3436.8415999999997,26.32540957782044,3399.94,3505.03,3433.81,105.09000000000015,1.9634693877551028,6.557847005771326,0.6717,0.11062047730867915,0.467,0.899,0.657,0.432,0.0018367346938775505,0.1464881895272463,3421.6630000000005,30.87492466387567,3367.89,3472.32,3422.4750000000004,104.43000000000029,2.1312244897959243,0.8490177581688028,47.76,1.2737346662472526,46,50,48.0,4,-0.02040816326530612,1.8788815161606376
7,3481.3471999999997,48.24278362781319,3403.01,3556.62,3498.955,153.60999999999967,2.799795918367348,6.742388146460724,0.61278,0.13629149496575346,0.256,0.899,0.6145,0.643,-0.011142857142857144,0.16384985660721244,3471.9478000000004,27.57377698393895,3423.36,3519.94,3473.2200000000003,96.57999999999993,1.9710204081632638,1.062212256159101,47.78,1.3006152390311285,46,50,48.0,4,0.0,1.9166296949998198
7,3558.36,42.56243475178554,3495.28,3636.76,3555.85,141.48000000000002,2.814081632653068,7.232457430440346,0.46093999999999996,0.16719574276876786,0.171,0.822,0.461,0.6509999999999999,-0.010571428571428572,0.15442784458663364,3518.1388,25.398593476017496,3474.12,3558.97,3520.775,84.84999999999991,1.7316326530612227,1.3288699310420766,48.08,1.3541048703848604,46,50,48.0,4,0.02040816326530612,2.0750195073424558
7,3623.0383999999995,32.24468876326767,3555.08,3665.8,3635.8950000000004,110.72000000000025,1.932653061224486,6.801631489609703,0.32618,0.13125055276074077,0.1,0.598,0.345,0.498,0.0017142857142857118,0.1412828975596733,3559.5717999999997,21.98081378748297,3521.61,3601.28,3558.305,79.67000000000007,1.6259183673469402,1.5857270506144738,47.98,1.4069825869569246,46,50,48.0,4,-0.061224489795918366,2.0041606036230073
7,3671.3657999999996,25.21872852385702,3635.03,3720.0,3659.26,84.9699999999998,1.734081632653057,6.74477815201261,0.30054000000000003,0.11601434566466338,0.1,0.525,0.3235,0.42500000000000004,0.003734693877551019,0.13745897725862768,3604.6306,29.643225358250078,3557.64,3655.75,3602.65,98.11000000000013,2.0022448979591863,1.1216556008703367,47.92,1.4399999999999997,46,50,48.0,4,0.0,2.0995626366712954
7,3679.312,26.22897047159875,3619.81,3720.0,3686.225,100.19000000000005,-0.5404081632653065,7.1496821562530615,0.39864,0.1535055386622906,0.1,0.746,0.375,0.646,0.009877551020408163,0.1491990360330326,3658.7171999999996,32.235529779421945,3604.02,3713.93,3656.675,109.90999999999985,2.243061224489793,0.4938404438749938,47.8,1.4966629547095767,46,50,47.0,4,0.02040816326530612,2.113994148992418
7,3658.8166,23.54290675426464,3616.46,3713.96,3655.505,97.5,-1.0730612244897944,7.044676439632212,0.5856,0.16617460696508357,0.241,0.903,0.5854999999999999,0.662,0.004938775510204081,0.17615674932625913,3711.5486,29.130429794975573,3657.6,3760.46,3715.38,102.86000000000013,2.0991836734693905,1.0337682934929726,47.8,1.5099668870541498,46,50,47.5,4,0.08163265306122448,1.914890466243249
7,3669.3192,28.18096391821969,3616.46,3733.28,3665.915,116.82000000000016,2.3840816326530647,6.6780569453071665,0.6827,0.1144984279368062,0.481,0.903,0.7095,0.42200000000000004,0.00446938775510204,0.1616439905320806,3758.3870000000006,26.11225430712566,3716.83,3805.88,3759.56,89.05000000000018,1.817346938775514,1.4850228824049003,48.02,1.4069825869569246,46,50,48.0,4,-0.02040816326530612,1.7669274140337439
7,3749.1427999999996,69.19379061852301,3658.52,3853.65,3734.88,195.1300000000001,3.5122448979591816,6.21809645565765,0.6300399999999999,0.12301478935477636,0.299,0.85,0.63,0.5509999999999999,-0.00510204081632653,0.14898147328976905,3806.7368000000006,30.570020179254037,3758.66,3859.85,3806.82,101.19000000000005,2.0651020408163276,1.14246800955343,47.92,1.3242356285797476,46,50,48.0,4,0.0,1.8405855323893037
7,3846.9484,48.38812426040092,3736.48,3926.92,3848.54,190.44000000000005,3.8865306122448993,5.9198509189104165,0.4725599999999999,0.17215181207294913,0.1,0.821,0.4815,0.721,-0.008163265306122448,0.1751040911349444,3858.5766,29.92401093503344,3807.76,3910.76,3860.515,103.0,2.1020408163265305,0.9124713685009423,47.72,1.2812493902437574,46,50,48.0,4,-0.04081632653061224,1.91619503580498
7,3927.3586000000005,49.71307550373441,3843.2,3990.21,3930.05,147.01000000000022,2.638163265306122,6.29409949580878,0.29562000000000005,0.14474596920121816,0.1,0.615,0.301,0.515,-0.007183673469387757,0.17973491517633516,3906.1000000000004,26.14095629467295,3861.18,3951.36,3911.565,90.18000000000029,1.8093877551020472,1.2425605691528012,47.92,1.3242356285797476,46,50,48.0,4,0.04081632653061224,1.6898156362844448
7,3970.8886,14.582590031952483,3933.18,3990.21,3973.96,57.0300000000002,1.047551020408171,6.998211004807195,0.25062,0.11331211585704329,0.1,0.519,0.244,0.41900000000000004,0.007040816326530614,0.1569160648093495,3951.6247999999996,26.57777569624665,3912.37,3995.85,3952.505,83.48000000000002,1.7036734693877555,1.4729169918248646,48.54,1.22,46,50,49.0,4,0.02040816326530612,1.4913327270567436
7,3966.4238,13.693678087351111,3938.85,3988.35,3965.45,49.5,0.2936734693877618,7.088840524021582,0.38370000000000004,0.15644235360029585,0.1,0.714,0.392,0.614,0.006448979591836734,0.14703020114921686,3997.5713999999994,25.733654152490665,3953.65,4038.63,3996.99,84.98000000000002,1.7342857142857147,1.518141990078945,48.52,1.2687001221722964,46,50,49.0,4,0.04081632653061224,1.8511902808895617
7,3996.2168,37.38791748359356,3946.46,4056.4,3989.465,109.94000000000005,1.5269387755101982,6.783706230427571,0.54768,0.12830361491399997,0.275,0.852,0.531,0.577,0.00736734693877551,0.15697207523367124,4040.1911999999998,23.324727277290947,3998.13,4081.61,4038.7,83.48000000000002,1.7036734693877555,1.5138809349531088,48.24,1.4499655168313486,46,50,48.0,4,-0.04081632653061224,2.019892739862632
7,4051.5552000000007,33.22230896491091,3992.42,4132.32,4049.485,139.89999999999964,2.6467346938775616,6.596040676275584,0.64542,0.11980619182663306,0.416,0.883,0.6545000000000001,0.467,0.0014693877551020399,0.15431442881481136,4083.2705999999994,27.171206407518923,4038.77,4132.27,4080.25,93.50000000000045,1.8673469387755195,1.3256015584927494,48.5,1.374772708486752,46,50,49.0,4,-0.02040816326530612,1.622416890967493
7,4103.040000000001,36.98352200642875,4038.85,4154.73,4116.639999999999,115.87999999999965,1.782653061224488,6.431206372854559,0.62204,0.13588465108318892,0.351,0.883,0.636,0.532,-0.007408163265306121,0.1643254508921613,4134.9277999999995,33.22860095098798,4079.59,4192.07,4133.66,112.47999999999956,2.2955102040816238,0.5091652280819757,48.46,1.329812016790343,46,50,49.0,4,0.0,1.7842851423995423
7,4144.951,16.44581056074764,4112.15,4172.22,4149.955,60.07000000000062,0.5424489795918352,6.096959941898168,0.4367999999999999,0.16877073205979765,0.148,0.822,0.431,0.6739999999999999,-0.008693877551020404,0.15342487413497183,4191.470600000001,31.865330025593714,4135.05,4241.63,4192.83,106.57999999999993,2.175102040816325,0.9967459759678287,48.1,1.4866068747318506,46,50,48.0,4,0.04081632653061224,2.3470275049775617
7,4145.9482,14.674224025821536,4113.96,4172.22,4149.205,58.26000000000022,0.245102040816331,6.557512321508077,0.2736,0.11361848441164844,0.1,0.558,0.2625,0.4580000000000001,-0.0013265306122448946,0.13036141092897055,4244.281,28.99380066496971,4193.59,4295.78,4243.215,102.1899999999996,2.0855102040816247,1.1748088185317564,48.12,1.4647866738880444,46,50,48.0,4,-0.08163265306122448,2.1837688325543567
